site,date,start_hour,value,variable,units,quality,prelim,met_source,obs_type,minutes,name 
2077,2021-02-27,6,39.49,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,7,46.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,8,53.11,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,9,55.60,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,10,58.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,11,63.08,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,12,64.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,13,66.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,14,66.79,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,15,66.85,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,16,67.07,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,17,64.57,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,18,62.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,19,59.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,20,54.25,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,21,53.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,22,51.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-27,23,48.99,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,0,46.88,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,1,43.83,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,2,43.97,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,3,43.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,4,43.95,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,5,42.95,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,6,41.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,7,48.59,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,8,53.10,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,9,56.53,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,10,58.55,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,11,59.53,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,12,61.65,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,13,62.49,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,14,63.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,15,63.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,16,63.13,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,17,59.53,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,18,55.27,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,19,49.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,20,47.07,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,21,44.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,22,42.67,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-02-28,23,41.96,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,0,41.97,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,1,40.43,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,2,39.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,3,39.47,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,4,40.97,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,5,38.07,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,6,38.60,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,7,47.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,8,56.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,9,58.04,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,10,60.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,11,64.83,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,12,67.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,13,68.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,14,69.11,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,15,68.15,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,16,67.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,17,63.14,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,18,59.01,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,19,55.90,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,20,53.08,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,21,48.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,22,46.44,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-01,23,44.15,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,0,44.21,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,1,44.87,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,2,43.34,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,3,42.18,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,4,41.23,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,5,40.63,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,6,41.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,7,50.06,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,8,60.01,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,9,61.26,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,10,64.81,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,11,69.33,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,12,73.11,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,13,73.39,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,14,73.29,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,15,73.55,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,16,72.61,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,17,68.27,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,18,63.49,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,19,60.06,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,20,54.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,21,50.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,22,48.35,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-02,23,45.67,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,0,44.79,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,1,44.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,2,44.93,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,3,44.30,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,4,42.56,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,5,42.29,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,6,42.82,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,7,47.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,8,55.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,9,57.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,10,53.73,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,11,51.67,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,12,46.68,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,13,45.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,14,49.13,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,15,51.59,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,16,50.60,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,17,49.63,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,18,49.08,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,19,48.46,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,20,47.33,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,21,44.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,22,42.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-03,23,42.32,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,0,43.91,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,1,43.53,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,2,41.52,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,3,40.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,4,42.65,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,5,43.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,6,43.62,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,7,47.47,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,8,50.63,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,9,53.45,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,10,55.29,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,11,57.89,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,12,60.92,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,13,63.11,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,14,63.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,15,64.59,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,16,64.59,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,17,63.08,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,18,59.35,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,19,53.91,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,20,51.39,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,21,50.27,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,22,48.73,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-04,23,46.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,0,45.86,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,1,45.15,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,2,45.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,3,44.14,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,4,44.08,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,5,44.47,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,6,44.78,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,7,54.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,8,62.58,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,9,65.31,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,10,68.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,11,71.23,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,12,73.84,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,13,76.42,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,14,77.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,15,78.21,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,16,77.41,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,17,72.81,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,18,67.54,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,19,62.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,20,55.98,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,21,54.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,22,54.06,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-05,23,51.85,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,0,51.39,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,1,49.41,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,2,48.40,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,3,47.07,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,4,45.12,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,5,44.66,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,6,44.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,7,52.70,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,8,58.60,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,9,56.80,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,10,60.21,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,11,62.97,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,12,65.21,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,13,66.91,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,14,68.16,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,15,68.50,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,16,67.74,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,17,64.19,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,18,59.19,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,19,56.64,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,20,53.41,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,21,49.51,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,22,49.39,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-06,23,51.53,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,0,51.55,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,1,50.38,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,2,47.36,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,3,44.31,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,4,43.20,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,5,44.00,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,6,46.45,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,7,49.65,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,8,51.55,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
2077,2021-03-07,9,53.27,TEMP,Degrees Fahrenheit ( <sup>o</sup>F ),0,,AIRS,A60,0,Redlands-Dearborn 
